space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
26.1176350622443,1.24202811673355,2.80498511126645,0.199344712000297,4.047013228,-0.247662951,22.4384562176452
26.2006660930028,1.19828022209511,2.82405903590489,0.193637781847553,4.022339258,-0.246739703,23.4345076401269
26.2548459011228,1.15656747655065,2.84202178944935,0.200089159384655,3.998589266,-0.237499921,24.4257671482278
26.4226772598932,1.10942892136243,2.86688459963757,0.185135544057348,3.976313521,-0.222757447,25.4148967491087
26.4763538183362,1.07021691882472,2.88563352717528,0.201884422728878,3.955850446,-0.204630754,26.4017255540847
26.5587460384836,1.03359911182976,2.90382262017024,0.202293895685765,3.937421732,-0.18428714,0.385599117084765
26.6415119570343,0.996985087777456,2.92424827622254,0.220471375394402,3.921233364,-0.161883676,1.36662847917179
26.8955955987744,0.963725572648924,2.94381841335108,0.217738052694278,3.907543986,-0.136893785,2.34575960638587
26.9799352961211,0.929045562105363,2.96766864789464,0.217255737350037,3.89671421,-0.108297754,3.32252112858751
27.0657205913731,0.902218512188259,2.98701096281174,0.212639458597273,3.889229475,-0.074847354,4.30107911671841
27.123260145413,0.87615516377339,3.00953776122661,0.237280132761925,3.885692925,-0.0353655,5.2871675861622
27.2434811494499,0.834762312857168,3.05202688014283,0.471339070031973,3.886789193,0.01096268,6.27409211548874
27.3078952571687,0.799226141203864,3.09399832879614,0.450518511371219,3.89322447,0.06435277,7.26400673233357
27.2709856325947,0.762488338298814,3.14316409570119,0.382273214922369,3.905652434,0.124279642,8.25777481325324
27.3782043517415,0.751255476886912,3.17342969611309,0.309806434730314,3.924685173,0.190327393,9.22960007503935
27.4591140943945,0.749574548862369,3.20129180213763,0.30442800872782,3.950866351,0.26181178,10.2089820235066
